yaw,pitch,roll
-49.94,-9.29,1.67
-49.98,-9.63,1.1
-50.09,-9.86,0.63
-50.24,-9.97,0.25
-50.4,-10.04,-0.05
-50.55,-10.11,-0.29
-50.71,-10.2,-0.5
-50.88,-10.32,-0.67
-51.09,-10.46,-0.83
-51.32,-10.59,-0.99
-51.59,-10.7,-1.13
-51.89,-10.75,-1.28
-52.22,-10.76,-1.42
-52.6,-10.73,-1.54
-53.0,-10.7,-1.59
-53.43,-10.67,-1.58
-53.88,-10.67,-1.5
-54.33,-10.67,-1.33
-54.79,-10.66,-1.09
-55.26,-10.66,-0.76
-55.72,-10.67,-0.38
-56.19,-10.67,0.04
-56.67,-10.67,0.46
-57.14,-10.68,0.88
-57.6,-10.7,1.29
-58.02,-10.74,1.64
-58.4,-10.76,1.93
-58.72,-10.78,2.15
-59.01,-10.79,2.33
-59.38,-8.94,0.28
-59.35,-8.89,0.22
-59.34,-8.83,0.17
-59.33,-8.77,0.13
-59.35,-8.71,0.1
-59.36,-8.65,0.07
-59.38,-8.59,0.04
-59.4,-8.55,0.03
-59.41,-8.5,0.01
-59.43,-8.46,-0.01
-59.43,-8.42,-0.04
-59.42,-8.37,-0.06
-59.4,-8.33,-0.09
-59.39,-8.27,-0.11
-59.38,-8.22,-0.14
-59.36,-8.16,-0.16
-59.35,-8.09,-0.19
-59.34,-8.01,-0.21
-59.32,-7.94,-0.23
-59.31,-7.87,-0.26
-59.3,-7.8,-0.31
-59.29,-7.74,-0.35
-59.28,-7.69,-0.4
-59.27,-7.63,-0.44
-59.26,-7.57,-0.46
-59.24,-7.51,-0.48
-59.25,-7.44,-0.49
-59.24,-7.38,-0.5
-59.24,-7.32,-0.51
-59.25,-7.27,-0.53
-59.26,-7.23,-0.56
-59.27,-7.18,-0.59
-59.27,-7.13,-0.63
-59.28,-7.08,-0.67
-59.42,-5.78,-2.09
-59.43,-5.75,-2.11
-59.45,-5.71,-2.12
-59.45,-5.68,-2.14
-59.45,-5.64,-2.17
-59.45,-5.6,-2.19
-59.43,-5.55,-2.22
-59.43,-5.52,-2.25
-59.43,-5.48,-2.28
-59.43,-5.44,-2.31
-59.43,-5.41,-2.33
-59.43,-5.37,-2.36
-59.44,-5.34,-2.39
-59.46,-5.31,-2.43
-59.47,-5.29,-2.47
-59.48,-5.27,-2.52
-59.51,-5.25,-2.56
-59.53,-5.23,-2.58
-59.55,-5.22,-2.61
-59.56,-5.2,-2.62
-59.58,-5.18,-2.63
-59.59,-5.17,-2.64
-59.6,-5.15,-2.66
-59.61,-5.13,-2.69
-59.62,-5.11,-2.71
-59.62,-5.1,-2.75
-59.62,-5.08,-2.77
-59.62,-5.07,-2.79
-59.62,-5.06,-2.81
-59.63,-5.05,-2.83
-59.63,-5.05,-2.86
-59.63,-5.05,-2.9
-59.64,-5.05,-2.93
-71.93,-10.21,7.09
-74.67,-10.07,7.9
-77.5,-9.88,8.59
-80.38,-9.57,9.17
