yaw,pitch,roll
-11.9,-2.64,-2.21
-11.9,-2.64,-2.26
-11.89,-2.65,-2.32
-11.89,-2.64,-2.38
-11.87,-2.65,-2.45
-11.85,-2.66,-2.51
-11.83,-2.66,-2.58
-11.81,-2.67,-2.63
-11.78,-2.67,-2.69
-11.76,-2.67,-2.74
-11.74,-2.66,-2.79
-11.72,-2.63,-2.84
-11.72,-2.6,-2.9
-11.72,-2.57,-2.97
-11.71,-2.54,-3.03
-11.7,-2.51,-3.09
-11.68,-2.5,-3.14
-11.67,-2.49,-3.19
-11.65,-2.47,-3.23
-11.62,-2.45,-3.27
-11.6,-2.42,-3.31
-11.59,-2.39,-3.37
-11.57,-2.36,-3.42
-11.57,-2.33,-3.47
-11.56,-2.3,-3.52
-11.55,-2.28,-3.56
-11.54,-2.27,-3.6
-11.39,-1.78,-5.1
-11.43,-1.81,-5.17
-3.08,-2.33,1.95
-3.08,-2.32,1.89
-3.1,-2.31,1.83
-3.12,-2.28,1.76
-3.14,-2.25,1.7
-3.16,-2.24,1.65
-3.18,-2.23,1.6
-3.18,-2.22,1.55
-3.18,-2.22,1.5
-3.18,-2.21,1.44
-3.18,-2.22,1.39
-3.18,-2.23,1.34
-3.19,-2.24,1.29
-3.2,-2.25,1.23
-3.22,-2.25,1.18
-3.23,-2.25,1.13
-3.23,-2.23,1.09
-3.24,-2.21,1.04
-3.23,-2.19,1.0
-3.21,-2.16,0.96
-3.18,-2.15,0.91
-3.15,-2.14,0.85
-3.11,-2.13,0.79
-3.07,-2.12,0.74
-3.03,-2.12,0.69
-3.01,-2.11,0.64
-2.99,-2.1,0.59
-2.97,-2.07,0.55
-2.95,-2.04,0.5
-2.93,-2.01,0.46
-2.91,-1.99,0.41
-6.43,-4.42,-2.77
-6.82,-4.54,-2.91
-7.25,-4.65,-3.06
-7.73,-4.78,-3.23
-8.25,-4.9,-3.4
-8.81,-5.06,-3.58
-9.41,-5.26,-3.76
-10.02,-5.47,-3.96
-10.65,-5.71,-4.16
-11.27,-5.95,-4.37
-11.91,-6.2,-4.6
-12.56,-6.45,-4.84
-13.21,-6.67,-5.09
-13.89,-6.87,-5.34
-14.61,-7.04,-5.6
-15.37,-7.16,-5.87
-16.18,-7.24,-6.17
-17.03,-7.28,-6.51
-17.94,-7.32,-6.91
-18.9,-7.37,-7.36
-19.88,-7.45,-7.85
-20.89,-7.56,-8.37
-21.9,-7.7,-8.9
-22.91,-7.84,-9.47
-23.9,-8.0,-10.05
-24.88,-8.2,-10.64
-25.83,-8.42,-11.23
-26.76,-8.69,-11.81
-27.71,-8.98,-12.37
-28.67,-9.29,-12.9
-29.64,-9.58,-13.43
-30.63,-9.84,-13.96
-31.63,-10.04,-14.49
-65.23,-8.35,-21.48
-66.36,-8.58,-21.21
-67.55,-8.82,-20.91
-68.79,-9.05,-20.6
-70.07,-9.24,-20.27
-71.39,-9.4,-19.94
-72.7,-9.53,-19.61
