yaw,pitch,roll
-1.78,-3.93,-5.98
-1.76,-3.87,-6.03
-1.76,-3.82,-6.07
-1.77,-3.79,-6.11
-1.79,-3.75,-6.15
-1.82,-3.71,-6.2
-1.85,-3.66,-6.25
-1.87,-3.61,-6.3
-1.89,-3.55,-6.37
-1.9,-3.5,-6.42
-1.9,-3.47,-6.49
-1.88,-3.44,-6.54
-1.78,-2.42,-8.42
-1.79,-2.42,-8.49
-1.81,-2.42,-8.55
-1.82,-2.41,-8.62
-1.83,-2.39,-8.68
-1.85,-2.37,-8.73
-1.86,-2.35,-8.78
-1.87,-2.34,-8.83
-1.87,-2.34,-8.87
-1.88,-2.34,-8.91
-1.88,-2.34,-8.95
-1.89,-2.32,-9.0
-1.89,-2.29,-9.05
-1.89,-2.26,-9.1
-1.89,-2.24,-9.14
-1.9,-2.22,-9.18
-1.89,-2.2,-9.22
-1.88,-2.2,-9.26
-1.88,-2.19,-9.31
-1.86,-2.18,-9.35
-1.84,-2.18,-9.39
-1.83,-2.19,-9.44
-1.82,-2.19,-9.48
-1.82,-2.19,-9.53
-1.82,-2.19,-9.58
-1.83,-2.19,-9.64
-1.85,-2.17,-9.7
-1.85,-2.14,-9.75
-14.73,-3.47,-0.56
-14.74,-3.44,-0.61
-14.73,-3.43,-0.67
-14.71,-2.65,-2.56
-14.71,-2.63,-2.62
-14.71,-2.62,-2.67
-14.69,-2.61,-2.72
-14.69,-2.6,-2.77
-14.68,-2.58,-2.82
-14.68,-2.55,-2.87
-14.69,-2.54,-2.91
-14.7,-2.53,-2.94
-14.71,-2.52,-2.98
-14.71,-2.5,-3.02
-14.7,-2.47,-3.06
-14.7,-2.43,-3.1
-14.69,-2.39,-3.15
-14.67,-2.36,-3.2
-14.67,-2.34,-3.26
-14.66,-2.32,-3.29
-14.65,-2.29,-3.33
-14.64,-2.27,-3.36
-14.64,-2.25,-3.4
-14.64,-2.23,-3.44
-14.64,-2.21,-3.48
-14.63,-2.2,-3.52
-14.63,-2.18,-3.57
-14.63,-2.17,-3.63
-14.63,-2.16,-3.69
-14.63,-2.14,-3.75
-14.63,-2.13,-3.81
-14.63,-2.12,-3.86
-14.62,-2.11,-3.92
-14.62,-2.1,-3.97
-14.62,-2.08,-4.03
-14.62,-2.06,-4.08
-14.13,-1.48,-5.92
-14.09,-1.46,-5.96
-14.06,-1.44,-6.01
-14.03,-1.43,-6.06
-14.0,-1.43,-6.09
-13.97,-1.44,-6.13
-13.95,-1.43,-6.15
-13.93,-1.41,-6.17
-13.92,-1.37,-6.2
-13.91,-1.34,-6.23
-13.91,-1.32,-6.26
-13.91,-1.31,-6.28
-13.91,-1.3,-6.31
-13.9,-1.28,-6.32
-13.9,-1.27,-6.34
-13.9,-1.26,-6.34
-13.9,-1.25,-6.34
-13.91,-1.25,-6.35
-13.92,-1.25,-6.36
-13.92,-1.23,-6.37
-13.92,-1.23,-6.39
-13.91,-1.23,-6.41
-13.9,-1.23,-6.44
-13.89,-1.23,-6.47
