yaw,pitch,roll
-79.48,-11.26,-10.85
-72.74,-10.48,-10.89
-64.9,-9.82,-9.99
-55.88,-9.45,-8.07
-45.83,-9.59,-4.8
-35.59,-10.48,-0.45
-26.8,-12.24,3.39
-20.84,-14.03,5.46
-18.03,-14.75,5.35
-20.73,-7.9,-0.52
-20.74,-7.81,-0.52
-20.75,-7.73,-0.57
-20.76,-7.65,-0.63
-20.79,-7.58,-0.71
-20.84,-7.52,-0.76
-20.91,-7.49,-0.8
-20.98,-7.45,-0.83
-21.06,-7.41,-0.88
-21.14,-7.36,-0.94
-21.22,-7.31,-1.01
-21.3,-7.27,-1.07
-21.37,-7.22,-1.11
-21.43,-7.18,-1.15
-21.49,-7.13,-1.17
-21.52,-7.08,-1.21
-21.56,-7.03,-1.25
-21.59,-6.97,-1.3
-21.63,-6.9,-1.36
-21.67,-6.83,-1.41
-11.14,-5.18,-4.72
-11.15,-5.19,-4.76
-11.15,-5.18,-4.8
-11.15,-5.15,-4.84
-11.16,-5.14,-4.88
-10.96,-4.31,-6.25
-10.96,-4.27,-6.29
-10.97,-4.25,-6.33
-10.97,-4.23,-6.38
-10.98,-4.2,-6.43
-10.99,-4.18,-6.49
-10.99,-4.16,-6.54
-11.0,-4.14,-6.58
-11.01,-4.11,-6.62
-11.02,-4.07,-6.64
-11.02,-4.02,-6.65
-11.02,-3.98,-6.67
-11.01,-3.93,-6.68
-11.0,-3.88,-6.69
-10.98,-3.84,-6.71
-10.96,-3.82,-6.73
-10.94,-3.81,-6.76
-10.93,-3.8,-6.82
-10.92,-3.78,-6.87
-10.9,-3.77,-6.94
-10.89,-3.75,-7.0
-10.89,-3.73,-7.05
-10.87,-3.71,-7.09
-10.86,-3.68,-7.12
-10.86,-3.64,-7.13
-10.85,-3.59,-7.13
-10.85,-3.53,-7.13
-10.85,-3.48,-7.13
-10.85,-3.43,-7.12
-10.86,-3.39,-7.13
-10.85,-3.36,-7.14
-10.87,-3.33,-7.15
-10.88,-3.28,-7.16
-10.92,-3.23,-7.18
-29.81,-6.33,-16.71
-30.63,-6.38,-17.02
-31.47,-6.42,-17.31
-32.32,-6.43,-17.59
-33.2,-6.39,-17.85
-34.08,-6.31,-18.09
-34.97,-6.19,-18.33
-35.84,-6.01,-18.57
-36.7,-5.79,-18.82
-37.55,-5.55,-19.05
-38.38,-5.27,-19.28
-39.22,-4.97,-19.51
-40.07,-4.67,-19.72
-40.94,-4.39,-19.93
-41.83,-4.14,-20.12
-42.74,-3.94,-20.29
-43.68,-3.81,-20.41
-44.64,-3.76,-20.49
-45.61,-3.76,-20.53
-46.62,-3.78,-20.54
-47.63,-3.82,-20.53
-48.63,-3.83,-20.55
-49.61,-3.82,-20.58
-50.58,-3.78,-20.62
-51.51,-3.7,-20.66
-52.42,-3.6,-20.7
-53.27,-3.45,-20.73
-54.08,-3.29,-20.75
-54.84,-3.13,-20.75
-70.4,-2.76,-13.07
-70.6,-2.91,-13.03
-70.82,-3.05,-13.03
