yaw,pitch,roll
-33.24,-2.14,-19.2
-34.01,-2.1,-19.3
-34.75,-2.08,-19.4
-35.45,-2.08,-19.49
-36.13,-2.11,-19.54
-36.79,-2.17,-19.57
-37.45,-2.28,-19.57
-38.1,-2.42,-19.54
-38.76,-2.56,-19.49
-39.42,-2.72,-19.42
-40.1,-2.87,-19.33
-40.84,-3.0,-19.23
-41.62,-3.12,-19.13
-42.45,-3.21,-19.02
-43.33,-3.25,-18.9
-44.24,-3.28,-18.77
-45.17,-3.29,-18.62
-46.1,-3.33,-18.45
-47.01,-3.39,-18.28
-47.9,-3.48,-18.11
-48.78,-3.56,-17.96
-49.61,-3.63,-17.84
-64.99,-2.42,-11.72
-65.08,-2.42,-11.7
-65.17,-2.42,-11.69
-65.27,-2.45,-11.69
-65.39,-2.47,-11.68
-65.49,-2.51,-11.68
-65.58,-2.55,-11.67
-65.67,-2.58,-11.66
-65.74,-2.61,-11.64
-65.81,-2.65,-11.62
-65.87,-2.67,-11.59
-65.93,-2.67,-11.55
-65.99,-2.66,-11.52
-66.06,-2.66,-11.51
-66.14,-2.66,-11.5
-66.25,-2.67,-11.5
-66.36,-2.7,-11.5
-66.48,-2.75,-11.5
-66.61,-2.81,-11.49
-66.76,-2.88,-11.47
-66.92,-2.95,-11.45
-67.09,-3.01,-11.44
-67.25,-3.05,-11.41
-67.41,-3.09,-11.37
-67.55,-3.11,-11.33
-67.67,-3.13,-11.28
-67.75,-3.15,-11.24
-67.84,-3.16,-11.19
-67.89,-3.16,-11.14
-67.92,-3.16,-11.1
-91.87,-16.82,-10.62
-87.07,-17.26,-11.75
-81.44,-17.16,-12.34
-75.16,-16.62,-12.09
-68.16,-15.78,-10.89
-60.26,-14.79,-8.76
-51.34,-13.81,-5.88
-41.55,-12.98,-2.62
-31.76,-12.55,0.32
-23.3,-12.21,2.25
-16.82,-11.45,3.02
-12.41,-10.39,2.84
-9.77,-9.47,2.12
-8.36,-8.98,1.08
-7.5,-8.95,-0.12
-6.78,-9.31,-1.31
-5.95,-9.93,-2.32
-4.91,-10.54,-3.0
-3.68,-10.9,-3.36
-2.36,-10.84,-3.51
-1.06,-10.36,-3.56
0.1,-9.59,-3.57
1.06,-8.74,-3.52
1.78,-7.95,-3.34
2.22,-7.33,-3.04
2.37,-6.85,-2.69
2.26,-6.5,-2.34
1.92,-6.23,-2.01
1.46,-6.02,-1.73
0.97,-5.83,-1.5
0.56,-5.7,-1.32
0.28,-5.64,-1.16
0.13,-5.64,-1.01
0.08,-5.69,-0.88
0.09,-5.74,-0.8
-1.55,-4.84,-3.67
-1.48,-4.75,-3.78
-1.41,-4.67,-3.88
-1.36,-4.61,-3.99
-1.32,-4.54,-4.09
-1.3,-4.49,-4.18
-1.3,-4.43,-4.28
-1.32,-4.38,-4.35
-1.35,-4.32,-4.44
-1.39,-4.25,-4.51
-1.44,-4.19,-4.57
-1.5,-4.14,-4.63
-1.55,-4.1,-4.68
