yaw,pitch,roll
-55.52,5.23,-4.55
-55.64,5.19,-4.6
-55.9,5.19,-4.59
-56.25,5.24,-4.53
-56.67,5.29,-4.45
-57.13,5.3,-4.36
-57.57,5.23,-4.21
-57.95,5.1,-4.05
-58.26,4.9,-3.88
-58.5,4.69,-3.74
-58.67,4.51,-3.61
-58.78,4.37,-3.51
-58.83,4.28,-3.44
-58.85,4.24,-3.39
-58.82,4.23,-3.34
-58.77,4.26,-3.29
-58.69,4.31,-3.22
-58.59,4.36,-3.12
-58.5,4.41,-2.98
-58.39,4.46,-2.84
-58.28,4.48,-2.69
-51.39,8.58,-7.14
-51.49,8.88,-7.6
-51.58,9.11,-8.05
-51.66,9.2,-8.43
-51.71,9.15,-8.68
-51.72,8.99,-8.76
-51.68,8.75,-8.68
-51.58,8.5,-8.46
-51.41,8.28,-8.12
-51.18,8.11,-7.73
-50.91,7.99,-7.3
-50.62,7.88,-6.87
-50.33,7.71,-6.39
-50.08,7.3,-5.81
-49.86,6.68,-5.18
-49.71,6.01,-4.59
-49.64,5.4,1.05
-21.95,-0.39,0.99
-21.93,-0.42,0.96
-21.91,-0.44,0.92
-21.88,-0.45,0.88
-21.84,-0.46,0.84
-21.81,-0.47,0.8
-21.78,-0.49,0.77
-21.77,-0.5,0.74
-21.75,-0.5,0.71
-21.74,-0.49,0.68
-21.71,-0.49,0.66
-21.68,-0.49,0.63
-21.65,-0.49,0.6
-21.62,-0.5,0.56
-21.59,-0.51,0.53
-21.58,-0.53,0.49
-21.56,-0.54,0.46
-21.69,-0.96,-0.54
-21.69,-0.96,-0.59
-21.7,-0.96,-0.63
-21.72,-0.97,-0.68
-21.74,-0.98,-0.72
-21.75,-1.0,-0.75
-21.76,-1.01,-0.77
-21.76,-1.03,-0.81
-21.76,-1.06,-0.84
-21.75,-1.09,-0.88
-21.72,-1.12,-0.94
-21.71,-1.15,-1.01
-21.71,-1.18,-1.09
-21.71,-1.21,-1.16
-21.74,-1.26,-1.23
-21.77,-1.3,-1.3
-21.82,-1.33,-1.38
-21.87,-1.38,-1.48
-21.93,-1.44,-1.59
-21.98,-1.51,-1.72
-22.01,-1.58,-1.85
-22.04,-1.66,-1.99
-22.08,-1.74,-2.13
-22.12,-1.81,-2.28
-22.18,-1.88,-2.43
-22.27,-1.93,-2.58
-22.37,-1.97,-2.73
-22.48,-2.0,-2.91
-22.6,-2.03,-3.09
-22.7,-2.07,-3.3
-22.79,-2.13,-3.51
-22.88,-2.21,-3.72
-22.96,-2.33,-3.92
-23.06,-2.49,-4.11
-31.99,-6.99,-15.17
-32.36,-6.95,-15.36
-32.73,-6.9,-15.53
-33.09,-6.84,-15.7
-33.41,-6.77,-15.86
-33.71,-6.69,-15.98
-34.0,-6.6,-16.07
-34.28,-6.49,-16.11
-34.57,-6.36,-16.12
-34.88,-6.21,-16.13
-35.2,-6.05,-16.16
