yaw,pitch,roll
-69.73,-11.24,-21.06
-70.42,-10.75,-21.05
-71.06,-10.3,-21.06
-71.64,-9.91,-21.06
-72.18,-9.6,-21.04
-72.68,-9.35,-20.99
-73.18,-9.18,-20.89
-89.84,-6.4,-17.15
-89.95,-6.4,-17.16
-90.0,-6.4,-17.18
-89.98,-6.41,-17.22
-89.88,-6.4,-17.23
-89.74,-6.37,-17.25
-89.55,-6.3,-17.24
-89.35,-6.21,-17.21
-89.13,-6.09,-17.17
-88.92,-5.96,-17.11
-88.71,-5.84,-17.05
-88.5,-5.73,-17.0
-88.3,-5.64,-16.94
-88.11,-5.57,-16.88
-87.94,-5.49,-16.84
-87.78,-5.43,-16.8
-87.63,-5.36,-16.77
-87.5,-5.29,-16.75
-87.38,-5.22,-16.73
-87.28,-5.15,-16.72
-87.21,-5.07,-16.7
-87.14,-5.0,-16.7
-87.09,-4.92,-16.69
-87.05,-4.85,-16.68
-87.03,-4.78,-16.66
-87.02,-4.72,-16.63
-87.04,-4.65,-16.59
-87.07,-4.58,-16.53
-87.12,-4.51,-16.47
-87.68,-1.91,-15.69
-88.13,-2.0,-15.51
-88.61,-2.14,-15.31
-89.15,-2.34,-15.09
-89.74,-2.61,-14.86
-90.41,-2.92,-14.62
-91.1,-3.29,-14.36
-91.84,-3.69,-14.1
-92.55,-4.14,-13.88
-93.21,-4.63,-13.68
-93.81,-5.14,-13.48
-94.27,-5.67,-13.28
-94.53,-6.21,-13.03
-94.53,-6.69,-12.73
-94.26,-7.03,-12.35
-93.67,-7.18,-11.89
-92.73,-7.12,-11.31
-91.43,-6.89,-10.57
-89.72,-6.58,-9.59
-87.6,-6.22,-8.31
-85.04,-5.83,-6.81
-81.99,-5.36,-5.23
-78.45,-4.82,-3.7
-74.45,-4.27,-2.32
-70.06,-3.75,-1.15
-65.3,-3.24,-0.22
-60.22,-2.72,0.53
-54.87,-2.2,1.1
-49.33,-1.71,1.52
-43.7,-1.3,1.79
-38.03,-0.95,1.96
-32.38,-0.75,2.05
3.72,-8.03,1.18
3.36,-8.0,1.23
2.93,-7.94,1.27
2.48,-7.82,1.28
2.02,-7.64,1.29
1.56,-7.44,1.28
1.11,-7.25,1.29
0.7,-7.09,1.31
0.33,-7.0,1.36
0.02,-6.96,1.42
-0.23,-6.97,1.48
-0.42,-6.98,1.54
-0.57,-7.0,1.57
-0.7,-6.99,1.54
-0.83,-6.96,1.46
-0.97,-6.9,1.32
-1.11,-6.8,1.12
-1.24,-6.68,0.9
-1.34,-6.56,0.67
-1.41,-6.43,0.45
-1.45,-6.32,0.25
-1.46,-6.23,0.09
-1.46,-6.13,-0.04
-1.44,-6.03,-0.16
-1.41,-5.95,-0.27
-1.38,-5.88,-0.4
-1.36,-5.81,-0.54
-1.35,-5.76,-0.7
-1.36,-5.72,-0.88
-1.39,-5.7,-1.06
-1.42,-5.68,-1.25
-1.46,-5.67,-1.43
