yaw,pitch,roll
-28.21,-7.66,-17.21
-29.02,-7.55,-17.64
-29.83,-7.42,-18.07
-30.64,-7.27,-18.48
-31.48,-7.1,-18.9
-32.36,-6.91,-19.32
-33.26,-6.71,-19.73
-34.19,-6.5,-20.12
-35.12,-6.28,-20.47
-36.06,-6.06,-20.77
-37.01,-5.85,-21.03
-38.0,-5.64,-21.25
-67.83,-1.25,-16.27
-68.28,-1.33,-15.99
-68.72,-1.42,-15.76
-69.16,-1.51,-15.54
-69.57,-1.62,-15.31
-69.98,-1.72,-15.08
-70.39,-1.81,-14.85
-70.8,-1.87,-14.61
-71.22,-1.92,-14.35
-71.63,-1.95,-14.09
-72.04,-1.97,-13.81
-72.41,-1.99,-13.54
-72.75,-2.01,-13.26
-73.05,-2.05,-13.0
-73.29,-2.09,-12.74
-73.49,-2.14,-12.52
-73.68,-2.19,-12.32
-73.84,-2.25,-12.14
-74.01,-2.3,-11.98
-74.19,-2.34,-11.84
-74.36,-2.36,-11.72
-74.53,-2.36,-11.62
-74.72,-2.37,-11.54
-74.92,-2.41,-11.46
-75.14,-2.46,-11.39
-75.4,-2.54,-11.31
-75.68,-2.66,-11.24
-75.97,-2.79,-11.15
-76.25,-2.92,-11.06
-80.14,-4.24,-9.6
-80.49,-4.46,-9.35
-80.93,-4.67,-9.08
-81.49,-4.86,-8.79
-82.18,-5.01,-8.5
-83.05,-5.18,-8.21
-84.13,-5.37,-7.9
-85.45,-5.64,-7.58
-86.92,-6.05,-7.21
-88.51,-6.58,-6.79
-90.06,-7.24,-6.32
-91.29,-7.93,-5.86
-91.84,-8.35,-5.58
-91.54,-8.41,-5.24
-90.05,-8.16,-4.89
-87.21,-7.51,-4.45
-83.06,-6.51,-3.77
-77.74,-5.34,-2.73
-71.38,-4.25,-1.22
-64.11,-3.6,0.76
-56.04,-3.55,3.13
-47.49,-4.27,5.61
-39.24,-5.75,7.47
-32.15,-7.42,8.18
-26.66,-8.37,7.73
-22.9,-8.52,6.37
-20.59,-8.3,4.56
-19.22,-8.26,2.69
-18.31,-8.74,0.97
-17.57,-9.77,-0.47
-16.82,-10.99,-1.54
-15.98,-11.98,-2.17
-15.01,-12.42,-2.4
-13.9,-12.27,-2.39
-1.18,-4.7,-4.6
-1.12,-4.74,-4.65
-1.09,-4.82,-4.69
-1.08,-4.92,-4.75
-1.1,-5.01,-4.81
-1.15,-5.06,-4.88
-1.21,-5.06,-4.95
-1.29,-5.02,-5.01
-1.36,-4.96,-5.07
-1.44,-4.88,-5.1
-1.51,-4.81,-5.13
-1.59,-4.74,-5.15
-1.65,-4.68,-5.17
-1.72,-4.63,-5.21
-1.76,-4.58,-5.24
-1.81,-4.53,-5.29
-1.85,-4.48,-5.35
-1.89,-4.42,-5.42
-1.92,-4.36,-5.5
-1.93,-4.3,-5.58
-1.94,-4.25,-5.64
-1.92,-4.2,-5.71
-1.89,-4.14,-5.78
-1.86,-4.07,-5.84
-1.81,-4.0,-5.92
